File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/debug/ui/launchConfigurations/JavaMainTab.java,575,399,340,41,62,23,114,560,10,56,24,0.04,2.58,259,3.38,114502,35,11,52,25,0,86.64,127,330,0,1,104.51,0,0.5,0.13,12,146,11,10131.8,9,6,0,0,1,1,62,0,1,18,0,59,1871,1,2
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/debug/ui/launchConfigurations/JavaSourceLookupTab.java,116,56,49,2,15,1,45,212,10,56,6,0.6,1,32,0.38,5553.6,7,1,16,6,0,89.35,36,39,0,1,121.57,0,0.5,0.5,0,6,1,1146.94,4,2,0,0,0,1,6,0,0,4,0,9,245,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaBreakpointIJavaProjectRenameParticipant.java,60,25,20,4,10,1,25,85,10,56,4,0.67,1,11,0.09,977.03,5,1,8,4,0,141.2,16,16,0,1,140.97,0,0.5,0.5,0,4,1,281.62,0,3,0,0,0,1,4,0,0,1,0,6,75,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaBreakpointIPackageFragmentMoveParticipant.java,68,32,26,6,11,1,25,85,10,56,4,0,1.25,16,0.13,1884.34,6,2,9,4,0,127.68,16,22,0,1,127.44,0,0.5,0.5,0,4,2,403.45,1,3,0,0,0,1,5,0,0,1,0,6,100,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaBreakpointIPackageFragmentRenameParticipant.java,60,25,20,4,10,1,25,85,10,56,4,0.67,1,11,0.09,977.03,5,1,8,4,0,141.2,16,16,0,1,140.97,0,0.5,0.5,0,4,1,281.62,0,3,0,0,0,1,4,0,0,1,0,6,75,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaBreakpointITypeMoveParticipant.java,65,30,24,6,10,1,25,85,10,56,4,0,1.25,15,0.12,1785.39,6,2,8,4,0,132.52,16,21,0,1,132.29,0,0.5,0.5,0,4,2,373.77,0,3,0,0,0,1,5,0,0,1,0,6,94,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaBreakpointITypeRenameParticipant.java,59,24,19,4,8,1,27,88,10,56,4,0.67,1,11,0.09,888.37,5,1,7,4,0,141.53,18,16,0,1,141.29,0,0.5,0.5,0,4,1,264.99,0,3,0,0,0,1,4,0,0,1,0,6,72,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaBreakpointTypeChange.java,454,303,240,72,47,8,104,502,10,56,31,0.06,2.03,227,2.89,103738,44,13,24,31,0,132.17,102,278,0,1,111.56,0,0.5,0.13,12,378,6,8677.67,0,27,0,0,0,1,63,0,0,4,0,48,1682,2,3
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaClassPrepareBreakpointTypeChange.java,79,44,33,4,11,2,24,99,10,56,4,0.67,1.25,21,0.31,7998.98,5,1,9,4,1,119.12,16,34,1,1,118.88,0,0.5,0.5,0,4,2,937.07,2,3,0,0,0,1,5,0,0,1,0,8,192,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaExceptionBreakpointTypeChange.java,75,40,30,3,11,2,24,98,10,56,4,0.22,1,19,0.26,4248.97,7,3,8,4,1,124.95,16,31,1,1,124.71,0,0.5,0.5,0,4,1,787.89,2,3,0,0,0,1,4,0,0,1,0,8,174,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaLineBreakpointTypeChange.java,96,55,39,8,14,2,27,112,10,56,7,0.22,1.14,27,0.33,5725.4,10,3,9,7,1,170.12,19,45,1,1,130.23,0,0.5,0.52,0,0,2,995.76,2,3,0,0,0,1,8,0,0,4,0,9,221,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaMethodBreakpointIMethodRenameParticipant.java,58,29,23,5,10,1,19,80,10,56,4,0.67,1.25,13,0.12,1568.11,5,1,8,4,0,172.61,10,20,0,1,132.73,0,0.5,0.5,0,4,2,348.9,0,3,0,0,0,1,5,0,0,1,0,4,89,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaMethodBreakpointMethodNameChange.java,135,90,66,11,13,2,32,123,10,56,7,0.29,1.71,53,0.82,25904.4,11,4,16,7,1,131.87,24,73,1,1,111.25,0,0.5,0.5,0,0,4,2448.03,0,5,0,0,0,1,12,0,0,2,0,9,454,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaMethodBreakpointTypeChange.java,107,74,55,6,11,2,22,90,10,56,4,0.56,1.75,44,0.64,23574.8,10,6,11,4,1,122.95,14,62,1,1,102.33,0,0.5,0.58,0,0,4,1932.22,5,3,0,0,0,1,7,0,0,1,0,6,351,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaWatchpointFieldNameChange.java,125,81,62,10,17,2,27,85,10,56,7,0.29,1.57,48,0.67,18197.6,11,4,14,7,1,154.86,19,66,1,1,114.98,0,0.5,0.5,0,0,4,2016.29,0,5,0,0,0,1,11,0,0,2,0,8,394,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaWatchpointIFieldRenameParticipant.java,54,29,23,5,10,1,15,64,10,56,4,0.67,1.25,13,0.12,1568.11,5,1,8,4,0,182.73,6,20,0,1,132.73,0,0.5,0.5,0,4,2,348.9,0,3,0,0,0,1,5,0,0,1,0,3,89,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JavaWatchpointTypeChange.java,91,55,42,4,12,2,24,97,10,56,4,0.44,1.25,29,0.43,10839.4,7,3,10,4,1,112.63,16,44,1,1,112.39,0,0.5,0.67,0,0,2,1278.16,3,3,0,0,0,1,5,0,0,1,0,8,250,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/JDTDebugRefactoringUtil.java,37,16,13,4,6,0,15,75,10,56,1,0,3,9,0.11,3667.99,1,0,3,1,0,89.21,5,12,0,1,107.08,0,0,0,0,1,3,320.48,0,1,0,0,0,0,3,0,0,0,0,2,69,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/LaunchConfigurationIJavaProjectRenameParticipant.java,59,24,19,4,11,1,24,80,10,56,4,0.67,1,11,0.09,888.37,5,1,7,4,0,161.91,15,16,0,1,141.29,0,0.5,0.5,0,4,1,264.99,0,3,0,0,0,1,4,0,0,1,0,6,72,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/LaunchConfigurationIPackageFragmentMoveParticipant.java,72,35,28,8,11,1,26,93,10,56,4,0,1.5,18,0.16,2654.59,6,2,9,4,0,126.46,17,25,0,1,126.23,0,0.5,0.5,0,4,3,486.41,1,3,0,0,0,1,6,0,0,1,0,7,117,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/LaunchConfigurationIPackageFragmentRenameParticipant.java,57,24,19,4,11,1,22,78,10,56,4,0.67,1,11,0.09,888.37,5,1,7,4,0,161.91,13,16,0,1,141.29,0,0.5,0.5,0,4,1,264.99,0,3,0,0,0,1,4,0,0,1,0,5,72,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/LaunchConfigurationITypeMoveParticipant.java,80,45,36,9,10,1,25,96,10,56,4,0,2,23,0.22,5719.03,6,2,11,4,0,120.16,16,33,0,1,119.92,0,0.5,0.5,0,4,5,648.21,1,3,0,0,0,1,8,0,0,1,0,7,142,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/LaunchConfigurationITypeRenameParticipant.java,57,24,19,4,9,1,24,80,10,56,4,0.67,1,11,0.09,888.37,5,1,7,4,0,161.91,15,16,0,1,141.29,0,0.5,0.5,0,4,1,264.99,0,3,0,0,0,1,4,0,0,1,0,6,72,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/LaunchConfigurationProjectMainTypeChange.java,421,309,259,63,30,13,82,445,10,56,19,0.03,3,239,3.46,137275,27,8,27,19,1,100.34,85,281,1,1,100.1,0,0.5,0.15,6,81,6,10370,0,16,0,0,0,1,57,0,0,3,0,42,1941,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/core/refactoring/RefactoringMessages.java,58,43,41,0,5,1,10,61,9,54,0,0,0,39,0.43,10768.8,36,36,1,0,0,171,2,41,0,1,171,0,0.5,0,0,0,0,1299.85,0,0,0,0,0,1,0,0,0,0,0,2,236,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/ActionFilterAdapterFactory.java,61,34,27,11,8,1,19,77,10,56,2,0,4.5,18,0.17,4461.85,2,0,7,2,0,90.82,10,26,0,1,108.69,0,0,0,0,2,8,507,0,2,0,0,0,0,9,0,0,0,1,4,110,0,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AbstractAddStepFilterAction.java,109,50,41,6,16,0,43,268,10,56,4,0,2.25,29,0.42,13773.1,4,0,11,4,0,63.33,33,38,0,1,111.44,0,0.5,0,3,4,4,1256.12,1,2,0,0,0,1,9,0,0,2,0,13,253,2,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AbstractBreakpointRulerAction.java,138,99,77,20,18,0,21,107,10,56,10,0.07,2.1,58,0.59,16793.3,13,3,19,10,0,169.36,11,79,0,1,119.36,0,0.5,0.27,4,42,6,1780.45,0,6,0,0,0,1,21,0,0,4,1,2,374,2,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ActionDelegateHelper.java,214,150,112,22,27,1,37,114,10,56,20,0.11,1.8,91,0.82,24512.2,25,5,19,20,1,174.09,31,130,1,1,124.09,0,0,0.1,7,176,8,2453.19,0,5,0,0,0,0,36,0,0,15,2,13,546,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ActionMessages.java,174,131,129,0,33,1,10,61,9,54,0,0,0,127,1.79,47273.5,124,124,1,0,0,171,2,129,0,1,171,0,0.5,0,0,0,0,5381.36,0,0,0,0,0,1,0,0,0,0,0,2,764,1,2
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddAdvancedAction.java,60,30,22,4,9,1,21,90,10,56,4,0.33,1.75,20,0.17,4253.86,5,1,4,4,0,141.58,12,25,0,1,120.96,0,0.5,0.75,1,0,4,502.38,2,0,0,0,0,1,7,0,0,4,0,4,120,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddExternalFolderAction.java,60,32,27,2,10,3,18,84,10,56,2,0,2,19,0.25,5944.76,2,0,7,2,0,90.02,11,24,0,1,107.9,0,0.5,0,0,2,3,737.54,4,0,0,0,0,1,4,0,0,2,0,5,142,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddExternalJarAction.java,64,37,32,3,9,4,18,85,10,56,2,0,2.5,26,0.34,11824.2,2,0,7,2,0,67.31,12,29,0,1,99.54,0,0.5,0,0,2,4,1025.48,4,0,0,0,0,1,5,0,0,2,0,6,185,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddFolderAction.java,113,77,64,12,15,6,21,98,10,56,4,0,2.25,36,0.46,14237.6,4,0,21,4,0,127.87,14,43,0,1,107.25,0,0.5,0,0,4,4,1386.55,3,1,0,0,0,1,9,0,0,3,0,6,260,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddJarAction.java,114,79,65,13,14,6,21,99,10,56,4,0,2.25,39,0.5,15189.5,4,0,21,5,0,127.65,14,46,0,1,107.03,0,0.5,0,1,4,4,1510.36,3,1,0,0,1,1,9,0,1,3,0,6,281,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddLibraryAction.java,59,33,26,3,8,2,18,81,10,56,3,0,2,19,0.21,7765.9,3,0,8,3,0,135.55,10,24,0,1,114.94,0,0.5,0,0,3,4,637.96,2,0,0,0,0,1,6,0,0,3,0,4,129,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddPackageStepFilterAction.java,46,20,16,4,8,0,18,95,10,56,1,0,3,12,0.11,3465.93,1,0,2,1,0,54.51,8,17,0,1,102.62,0,0.5,0,0,1,3,332.58,0,1,0,0,0,1,3,0,0,0,0,4,70,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddProjectAction.java,267,191,143,33,27,4,49,180,10,56,7,0,5.29,121,1.8,89342.6,7,0,26,7,0,92.62,34,149,0,1,92.39,0,0.5,0,4,7,15,5396.9,2,1,0,0,0,1,37,0,0,6,0,10,908,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddTypeStepFilterAction.java,34,12,9,2,6,0,16,75,10,56,1,0,2,5,0.04,445.02,1,0,2,1,0,91.69,6,9,0,1,123.91,0,0.5,0,0,1,2,107.51,0,1,0,0,0,1,2,0,0,0,0,2,29,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AddVariableAction.java,50,24,18,3,8,1,18,80,10,56,3,0,1.67,15,0.15,4344.08,3,0,5,3,0,140.53,9,18,0,1,119.92,0,0.5,0,0,3,3,441.18,2,0,0,0,0,1,5,0,0,3,0,3,99,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ArchiveFilter.java,97,54,43,6,9,1,34,141,10,56,4,1,2.5,29,0.32,15656.3,5,1,11,4,0,78.75,25,37,0,1,110.97,0,0.5,0.25,2,6,7,969.67,1,0,0,0,0,1,10,0,0,4,0,7,196,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/AttachSourceAction.java,86,50,38,9,9,1,27,116,10,56,3,0.5,3,33,0.38,15852.9,4,1,7,3,0,70.36,18,42,0,1,102.58,0,0.5,0.67,0,1,4,1146.05,2,0,0,0,0,1,9,0,0,3,0,5,227,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/BreakpointFieldLocator.java,133,75,57,17,17,0,41,178,10,56,8,0.14,2.12,60,0.58,17032.7,12,4,8,8,0,133.71,31,66,0,1,113.09,0,0.5,0.38,1,6,5,1750.64,0,2,0,0,0,1,17,0,0,6,0,12,372,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/BreakpointHitCountAction.java,164,124,97,17,20,7,20,88,10,56,2,1,6,40,0.48,17453.8,3,1,18,2,0,73.15,10,55,0,1,91.02,0,0.5,0.5,1,2,7,1438.18,1,0,0,0,0,1,12,0,0,2,0,6,263,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/BreakpointLocationVerifierJob.java,277,201,164,34,21,15,55,306,10,56,6,0.4,5,127,2.19,139679,15,9,27,6,0,38.44,60,164,0,1,86.92,0,0.5,0.44,3,0,16,6576.32,1,2,0,0,0,1,30,0,0,4,0,33,1063,1,3
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/BreakpointMethodLocator.java,185,119,96,23,20,1,46,221,10,56,10,0.02,3,96,0.98,31804.4,15,5,11,10,0,128.19,37,107,0,1,107.57,0,0.5,0.22,2,38,10,2937.16,0,4,0,0,0,1,30,0,0,6,0,12,598,1,2
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/BreakpointSuspendPolicyToggleAction.java,88,48,36,8,11,2,29,101,10,56,5,0,2.2,27,0.28,5630.72,5,0,7,5,0,120.95,21,40,0,1,120.71,0,0.5,0,1,5,3,828.44,1,0,0,0,0,1,11,0,0,5,0,8,190,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/BreakpointToggleAction.java,216,128,95,16,30,2,58,166,10,56,22,0.25,1.59,78,0.76,15181.9,25,3,17,22,0,170.63,50,110,0,1,130.74,0,0,0.09,11,130,6,2269.84,0,5,0,0,0,0,35,0,0,17,3,18,521,2,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ControlAccessibleListener.java,38,21,16,1,6,1,11,59,10,56,3,0.5,1.33,15,0.15,3440.8,4,1,3,3,1,120.77,2,17,1,1,120.77,0,0.5,0.67,0,1,2,444.84,0,0,0,0,0,1,4,0,0,3,0,2,100,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/DetailOptionsAction.java,63,33,29,0,8,1,22,83,10,54,3,0,1,10,0.13,2013.47,3,0,12,3,0,131.18,13,14,0,1,130.94,0,0,0,0,3,1,385.71,0,0,0,0,0,0,3,0,0,3,1,5,87,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/DisplayAction.java,124,91,74,11,11,6,22,107,10,56,4,0,2.75,38,0.46,13899.4,4,0,14,4,2,107.52,17,51,2,1,107.29,1,0.33,0,1,4,6,1370.29,4,1,0,0,0,1,11,1,0,3,0,8,268,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EditDetailFormatterAction.java,60,41,35,3,6,0,13,61,10,56,1,0,6,21,0.29,9751.29,1,0,12,1,0,110.47,3,28,0,1,89.85,0,0.5,0,0,1,6,865.37,1,0,0,0,0,1,6,0,0,1,0,1,153,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EditLogicalStructuresAction.java,63,33,29,0,8,1,22,82,10,53,3,0,1,10,0.13,2013.47,3,0,12,3,0,131.18,13,14,0,1,130.94,0,0,0,0,3,1,385.71,0,0,0,0,0,0,3,0,0,3,1,5,87,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EditStepFiltersAction.java,57,32,29,0,6,1,19,93,10,56,2,0,1,11,0.14,2320.37,2,0,11,2,0,102.92,10,14,0,1,120.79,0,0.5,0,1,2,1,411.76,0,0,0,0,0,1,2,0,0,2,0,3,90,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EditVariableLogicalStructureAction.java,110,66,52,9,8,0,36,166,10,53,4,0.67,3.25,32,0.38,10037.8,5,1,18,4,0,78.05,26,47,0,1,110.27,0,0.5,0.5,1,4,6,1144.56,0,1,0,0,0,1,13,0,0,3,1,7,233,1,2
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EnableDisableBreakpointRulerAction.java,76,51,41,4,6,4,19,81,10,56,3,0,2.33,18,0.16,2989.76,3,0,10,4,0,138.78,11,26,0,1,118.17,0,0.5,0,0,3,4,466.53,7,0,0,0,1,1,7,0,1,3,0,5,105,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EnableDisableBreakpointRulerActionDelegate.java,28,10,8,1,5,0,13,62,10,56,1,0,1,3,0.02,259.39,1,0,4,1,0,154.81,3,5,0,1,134.19,0,0.5,0,0,1,1,74.72,0,1,0,0,0,1,1,0,0,0,0,1,22,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EntryToggleAction.java,53,24,18,5,10,0,19,71,10,56,3,0,1.67,12,0.13,2220.1,3,0,5,3,0,146.44,9,18,0,1,125.83,0,0.5,0,0,3,3,386.04,0,0,0,0,0,1,5,0,0,3,0,3,93,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/EvaluateAction.java,787,589,454,126,72,16,126,488,10,56,52,0.08,2.71,354,3.9,138440,60,8,70,52,1,154.66,129,488,1,1,114.77,0,0,0.04,27,904,13,11699.4,0,20,0,0,0,0,141,0,0,32,7,52,2404,2,4
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ExceptionCaughtToggleAction.java,59,26,20,5,9,0,24,102,10,56,3,0,1.67,14,0.14,2573.95,3,0,5,3,0,125.56,14,20,0,1,125.32,0,0.5,0,0,3,3,414.11,0,0,0,0,0,1,5,0,0,3,0,6,98,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ExceptionUncaughtToggleAction.java,59,26,20,5,9,0,24,102,10,56,3,0,1.67,14,0.14,2573.95,3,0,5,3,0,125.56,14,20,0,1,125.32,0,0.5,0,0,3,3,414.11,0,0,0,0,0,1,5,0,0,3,0,6,98,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ExcludeExceptionLocationAction.java,61,41,34,4,7,0,13,61,10,56,1,0,6,26,0.36,18883.4,1,0,9,1,0,104.75,3,31,0,1,84.13,0,0.5,0,0,1,6,1067.51,1,0,0,0,0,1,6,0,0,1,0,1,182,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ExecuteAction.java,63,36,28,4,8,0,19,71,10,56,3,0,1.67,15,0.11,1943.76,3,0,6,3,0,143.28,9,21,0,1,122.67,0,0.5,0,0,3,2,344.94,4,1,0,0,0,1,5,0,0,2,0,3,86,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ExitToggleAction.java,53,24,18,5,10,0,19,71,10,56,3,0,1.67,12,0.13,2220.1,3,0,5,3,0,146.44,9,18,0,1,125.83,0,0.5,0,0,3,3,386.04,0,0,0,0,0,1,5,0,0,3,0,3,93,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ExpressionInputDialog.java,436,288,242,25,39,17,109,549,10,54,23,0,1.91,181,2.08,58077.7,33,10,46,23,0,94.66,117,220,0,1,112.53,0,0.5,0.1,12,232,13,6225.23,10,8,0,0,0,1,44,0,0,15,0,51,1217,1,3
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/InspectAction.java,110,77,62,8,12,1,21,98,10,56,4,0,3,35,0.43,12188.2,4,0,17,4,1,130.24,12,50,1,1,109.63,1,0.33,0,1,4,5,1302.23,5,1,0,0,0,1,12,1,0,3,0,5,252,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/InstanceFiltersAction.java,225,177,137,27,22,5,26,118,10,56,2,0,10.5,74,1.16,80770,2,0,32,2,0,43.47,12,88,0,1,75.69,0,0.5,0,1,2,12,3486.67,1,1,0,0,0,1,21,0,0,1,0,8,554,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/JavaBreakpointPropertiesAction.java,92,58,42,6,11,0,23,90,10,56,7,0.25,1.43,24,0.2,3523.74,9,2,11,7,0,181.84,13,36,0,1,131.84,0,0,0.29,2,19,4,587.27,0,2,0,0,0,0,10,0,0,5,1,4,148,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/JavaBreakpointPropertiesRulerAction.java,73,42,31,3,7,1,24,103,10,56,3,0,1.67,16,0.13,2239.13,3,0,8,3,0,104.31,15,23,0,1,122.19,0,0.5,0,0,3,2,399.13,8,0,0,0,0,1,5,0,0,3,0,5,98,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/JavaBreakpointPropertiesRulerActionDelegate.java,28,10,8,1,5,0,13,62,10,56,1,0,1,3,0.02,259.39,1,0,4,1,0,154.81,3,5,0,1,134.19,0,0.5,0,0,1,1,74.72,0,1,0,0,0,1,1,0,0,0,0,1,22,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/JavaObjectValueEditor.java,274,201,163,36,17,9,56,308,10,54,9,0,3.89,109,1.57,68858.2,9,0,35,9,1,67.63,55,147,1,1,99.85,0,0,0,6,9,8,4696.97,1,4,0,0,0,0,35,0,0,5,1,20,864,1,3
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/JavaPrimitiveValueEditor.java,236,178,123,46,17,13,41,198,10,54,4,1,2,25,0.38,14210,5,1,9,4,0,81.63,24,35,0,1,113.85,0,0,0.25,0,6,5,1149.68,0,0,0,0,0,0,8,0,0,4,1,11,212,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/JavaVariableValueEditor.java,76,49,39,9,7,2,20,86,10,54,3,0,3,28,0.33,9618.59,3,0,8,3,0,107.78,12,40,0,1,107.54,0,0,0,1,3,4,992.04,0,1,0,0,0,0,9,0,0,2,1,6,201,1,1
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/MoveDownAction.java,66,39,30,7,8,1,19,81,10,56,4,0,2,29,0.29,12633.3,4,0,3,4,0,151.64,10,35,0,1,111.76,0,0.5,0,1,4,4,878.79,4,0,0,0,0,1,8,0,0,4,0,4,186,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/MoveUpAction.java,70,41,32,7,8,1,21,92,10,56,4,0,2,27,0.26,7611.17,4,0,4,4,0,136.6,12,36,0,1,115.99,0,0.5,0,1,4,4,793.36,4,0,0,0,0,1,8,0,0,4,0,4,170,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/NewDetailFormatterAction.java,63,44,37,4,6,1,13,62,10,56,1,0,7,23,0.32,11167.7,1,0,12,1,0,88.12,4,31,0,1,87.88,0,0.5,0,0,1,7,960.44,1,0,0,0,0,1,7,0,0,1,0,2,168,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ObjectActionDelegate.java,95,51,39,5,14,1,30,101,10,56,8,0.71,1.38,25,0.22,3349.26,9,1,13,8,0,172.37,21,37,0,1,132.48,0,0,0.38,1,14,3,665.08,1,1,0,0,0,0,11,0,0,7,2,7,167,2,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ObjectFilter.java,45,13,10,1,9,0,23,92,10,56,2,0,1,6,0.05,533.79,3,1,3,2,0,101.87,13,9,0,1,134.1,0,0.5,1,0,0,1,144.24,0,0,0,0,0,1,2,0,0,2,0,4,40,1,0
org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/OpenDeclaringTypeAction.java,31,15,11,2,6,0,10,56,10,56,2,0,1.5,7,0.06,797.42,2,0,3,2,0,132.63,0,11,0,1,132.63,0,0.5,0,0,2,2,177.81,2,1,0,0,0,1,3,0,0,1,0,0,48,1,0
